NRIS_ID,AUTHORIZATION_ID
51962,RR51962
51960,RR51960
51954,RR51954
51953,RR51953
51952,RR51952
51951,RR51951
51950,RR51950
51929,RR51929
51927,RR51927
51926,RR51926
51925,RR51925
51923,RR51923
51918,RR51918
51917,RR51917
51916,RR51916
51915,RR51915
51914,RR51914
51913,16725
51912,1528
51911,RR51911
51910,RR51910
51881,RR51881
51880,RR51880
51879,RR51879
51878,RR51878
51877,RR51877
51876,RR51876
51875,RR51875
51874,RR51874
51873,RR51873
51872,RR51872
51871,RR51871
51870,RR51870
51869,RR51869
51868,RR51868
51861,RR51861
51856,RR51856
51855,RR51855
51854,RR51854
51853,RR51853
51852,RR51852
51851,RR51851
51850,RR51850
51849,RR51849
51848,RR51848
51847,RR51847
51846,RR51846
51845,RR51845
51844,RR51844
51843,RR51843
51842,RR51842
51840,RR51840
51839,RR51839
51838,RR51838
51837,
51836,
51835,
51831,
51829,RR51829
51827,RR51827
51826,
51825,RR51825
51824,RR51824
51823,RR51823
51822,RR51822
51821,16467
51820,RR51820
51819,RR51819
51818,RR51818
51817,5061
51816,RR51816
51815,RR51815
51814,13640
51813,16713
51812,RR51812
51811,RR51811
51806,814
51805,RR51805
51804,RR51804
51803,RR51803
51801,RR51801
51794,15648
51791,RR51791
51790,RR51790
51774,RR51774
51773,RR51773
51772,RR51772
51771,105865
51760,RR51760
51759,RR51759
51756,RR51756
51754,RR51754
51753,RR51753
51752,RR51752
51751,RR51751
51750,RR51750
51749,RR51749
51745,RR51745
51744,RR51744
51743,UA51743
51741,RR51741
51739,RR51739
51733,RR51733
51730,RR51730
51729,RR51729
51728,108355
51727,RR51727
51726,RR51726
51724,RR51724
51722,8296
51721,4016
51709,RR51709
51708,19803
51707,RR51707
51706,RR51706
51705,RR51705
51704,RR51704
51703,RR51703
51702,RR51702
51701,RR51701
51700,RR51700
51699,RR51699
51698,RR51698
51697,RR51697
51696,RR51696
51695,RR51695
51694,RR51694
51693,UA#51693
51692,RR51692
51691,RR51691
51690,RR51690
51676,RR51676
51670,RR51670
51669,RR51669
51668,RR51668
51667,RR51667
51666,RR51666
51665,RR51665
51664,RR51664
51663,RR51663
51662,RR51662
51661,RR51661
51660,51660
51658,RR51658
51657,RR51657
51655,RR51655
51654,RR51654
51653,2717
51652,RR51652
51630,170
51629,RR51629
51628,RR51628
51627,RR51627
51626,RR51626
51625,RR51625
51624,RR51624
51623,
51622,
51621,RR51621
51620,RR51620
51619,
51618,RR51618
51616,RR51616
51613,RR51613
51612,
51592,RR51592
51591,RR51591
51590,RR51590
51581,RR51581
51580,RR51580
51578,RR51578
51576,RR51576
51574,RR51574
51573,
51572,RR51572
51571,RR51571
51570,RR51570
51569,RR51569
51568,RR51568
51566,RR51566
51564,RR51564
51563,RR51563
51561,RR51561
51560,RR51560
51559,RR51559
51558,RR51558
51555,RR51555
51553,7478
51529,RR51529
51528,RR51528
51527,RR51527
51526,RR51526
51522,RR51522
51521,RR51521
51519,RR51519
51518,RR51518
51517,RR51517
51516,RR51516
51514,
51513,4856
51512,
51511,
51510,
51489,
51488,
51487,RR51487
51486,RR51486
51485,RR51485
51484,RR51484
51483,RR51483
51482,RR51482
51481,RR51481
51480,2670
51479,RR51479
51478,RR51478
51477,RR51477
51476,RR51476
51475,RR51475
51474,RR51474
51473,RR51473
51472,RR51472
51471,RR51471
51470,RR51470
51459,RR51459
51449,RR51449
51448,
51447,RR51447
51446,RR51446
51445,51445
51444,RR51444
51443,RR51443
51442,RR51442
51441,
51438,RR51438
51437,
51436,RR51423
51435,RR51435
51434,RR51434
51433,RR51433
51432,RR51432
51431,RR51431
51430,RR51430
51429,RR51429
51428,RR51428
51427,RR51427
51425,RR51425
51424,RR51424
51423,RR51423
51422,RR51422
51421,RR51421
51420,RR51420
51419,
51415,RR51415
51413,RR51413
51400,UA51400
51398,UA51398
51395,RR51395
51389,RR51239
51388,RR50144
51387,RR51237
51386,RR51237
51385,RR51385
51384,RR51384
51383,RR51383
51382,RR51382
51381,RR51381
51380,
51379,RR51379
51378,RR51378
51377,8533
51376,RR51376
51375,RR51375
51374,RR51374
51373,RR51373
51372,RR51372
51371,RR51371
51370,RR51370
51349,RR51349
51348,RR51348
51347,RR51347
51346,1360
51345,RR51345
51344,RR51344
51343,RR51343
51342,RR51342
51341,RR51341
51340,RR51340
51339,RR51339
51338,RR51338
51337,RR51337
51336,RR51336
51335,
51334,
51333,RR51333
51332,
51331,
51310,
51283,RR50913
51282,330
51281,RR50311
51280,RR50323
51279,RR50324
51278,RR50356
51277,1975
51274,
51272,17557
51269,18312
51266,RR49675
51264,1772
51254,RR49713
51253,RR50576
51252,RR50576
51247,
51246,
51245,
51244,RR49713
51243,2082
51242,RR51242
51241,
51240,
51239,RR51239
51238,
51237,RR51237
51236,
51235,RR51235
51234,
51233,321
51232,RR51232
51231,105533
51230,3898
51220,
51216,
51213,3601
51212,100303
51211,RR51181
51189,
51188,RR49674
51186,3449
51185,RR49631
51184,RR49623
51181,RR51181
51180,RR51180
51178,
51177,RR51095
51175,
51174,
51173,
51172,
51171,
51170,
51150,107362
51125,5989
51109,5431
51108,6698
51106,105925
51105,105533
51104,6698
51103,6698
51098,RR49721
51096,RR51096
51095,RR51095
51094,RR51094
51092,
51091,RR51090
51090,RR51090
51085,RR51085
51084,RR50829
51081,RR51081
51074,2236
51072,
51071,
51070,RR51039
51069,RR51068
51068,RR51068
51067,RR51067
51066,RR51081
51065,RR51063
51063,RR51063
51062,RR51061
51061,RR51061
51060,RR51060
51059,RR51059
51049,RR51048
51048,RR51048
51047,
51046,
51042,RR51042
51041,UA51041
51040,108389
51039,RR51039
51038,RR49721
51037,RR51037
51035,RR51035
51034,RR51032
51032,RR51032
51017,7613
51016,1974
51015,2236
51014,12803
51013,6532
51012,6489
51011,RR51010
51010,RR51010
50989,RR50925
50988,RR50988
50987,RR50972
50986,RR50986
50985,RR50974
50984,
50983,240
50982,RR50981
50981,RR50981
50980,RR50980
50979,RR50977
50977,RR50977
50976,RR50974
50975,1149
50974,RR50974
50973,RR50971
50972,RR50972
50971,RR50971
50970,108190
50952,
50951,
50950,
50942,RR50942
50941,RR50941
50940,RR50940
50939,
50938,103725
50937,107484
50936,RR50924
50935,RR50708
50934,
50933,
50929,
50928,
50927,
50926,107369
50925,RR50925
50924,RR50924
50923,9029
50922,RR50922
50921,RR50921
50920,RR50920
50919,UA50919
50918,RR50918
50917,RR50917
50916,RR50916
50915,
50914,RR50914
50913,RR50913
50912,RR50912
50911,1009
50910,RR50910
50889,RR50889
50888,RR50888
50887,RR50887
50886,
50885,
50884,RR50884
50883,RR50817
50882,
50881,RR50817
50880,RR50823
50879,RR50879
50878,
50877,RR50823
50876,12398
50875,18011
50874,RR50826
50873,
50872,RR50872
50871,
50870,RR50829
50831,RR50831
50830,RR50830
50829,RR50829
50828,PNR50828
50827,105534
50826,RR50826
50825,13404
50824,RR50824
50823,RR50823
50819,15288
50817,RR50817
50814,RR50799
50813,UA50813
50812,RR50812
50811,RR50811
50810,133
50809,RR50809
50799,RR50799
50798,8388
50796,RR50796
50795,RR50795
50793,RR50793
50792,RR50792
50791,RR50791
50789,RR50789
50786,RR50786
50784,RR50784
50782,RR50782
50781,RR50781
50780,RR50780
50779,RR50779
50778,RR50778
50777,RR50777
50776,RR50776
50775,RR50775
50774,
50773,17487
50772,
50771,
50770,
50766,RR50484
50709,RR50709
50708,RR50708
50707,RR50707
50706,RR50706
50705,RR50705
50704,1730
50703,RR50703
50702,RR50702
50701,RR50701
50700,RR50700
50699,RR50699
50698,UA50698
50697,4431
50696,10575
50695,108258
50694,RR50694
50693,RR50693
50692,RR50692
50691,RR50691
50690,8174
50654,
50651,
50650,
50648,8388
50647,RR50647
50643,RR50643
50641,RR50641
50639,RR50639
50638,RR50638
50637,UA50637
50636,103470
50635,
50631,
50612,108137
50609,RR50609
50586,RR50586
50584,RR50584
50582,RR50582
50580,2849
50579,RR50579
50576,RR50576
50571,RR50571
50570,RR50570
50568,105330
50567,107192
50565,105632
50564,RR50564
50559,RR50559
50556,RR50556
50555,RR50555
50554,RR50554
50552,RR50552
50551,RR50551
50545,RR50545
50528,
50526,
50514,101798
50513,RR50513
50512,20263
50511,RR50511
50510,
50509,105527
50508,RR50508
50507,RR50507
50505,1640
50504,16020
50503,
50502,
50501,RR50501
50500,107001
50499,RR50499
50498,
50497,RR50497
50495,RR50495
50494,RR50494
50493,7337
50492,RR50492
50491,RR50491
50490,RR50490
50489,13264
50488,RR50488
50487,RR50487
50486,RR50486
50485,RR50485
50484,RR50484
50483,3095
50482,436
50481,7259
50480,364
50479,UA50479
50478,16960
50477,RR50477
50476,RR50476
50475,RR50475
50474,RR50474
50473,RR50473
50472,RR50472
50471,RR50471
50470,RR50470
50449,108458
50448,RR50448
50447,108258
50446,RR50446
50445,RR50445
50444,RR50444
50443,3862
50442,RR50442
50441,RR50441
50440,RR50440
50439,RR50439
50438,RR50438
50437,RR50437
50436,RR50436
50435,50435
50434,RR50434
50433,
50432,RR50432
50431,RR50431
50430,106841
50413,106809
50412,RR50412
50411,RR50411
50410,RR50410
50409,RR50409
50408,RR50408
50407,RR50407
50406,106839
50405,106837
50404,106363
50403,RR50403
50402,106836
50401,RR50401
50400,RR50400
50399,RR50399
50398,108186
50397,108525
50396,
50395,
50394,
50393,
50392,
50391,RR50391
50390,RR50390
50369,
50368,7817
50367,
50366,RR50366
50365,RR50365
50364,
50363,RR50363
50362,RR50362
50361,RR50361
50360,RR50360
50359,RR50359
50358,RR50358
50357,RR50357
50356,RR50356
50355,RR50355
50354,
50353,RR50353
50352,
50333,108431
50331,105507
50330,105581
50329,105848
50328,RR50328
50324,RR50324
50323,RR50323
50320,RR50320
50318,RR50318
50317,RR50317
50311,RR50311
50310,RR50310
50302,SRR50302
50299,RR50299
50298,RR50298
50297,RR50297
50296,RR50296
50295,RR50295
50294,RR50294
50293,RR50293
50292,RR50292
50291,RR50291
50290,RR50290
50288,RR50288
50287,RR50287
50286,RR50286
50282,RR50282
50281,RR50281
50274,RR50274
50272,RR50272
50271,RR50271
50269,RR50269
50268,RR50268
50267,RR50267
50266,RR50266
50265,RR50265
50264,RR50264
50263,104744
50262,RR50262
50261,RR50261
50260,103725
50259,100543
50258,RR50258
50257,100278
50256,
50255,12740
50254,
50253,
50248,104872
50247,RR50247
50246,RR50246
50245,RR50245
50243,RR50243
50242,RR50242
50241,104769
50240,RR50240
50237,RR50237
50235,100248
50233,100230
50232,
50202,16580
50201,15085
50200,16457
50199,UA50199
50198,RR50198
50197,RR50197
50196,RR50196
50194,3448
50192,RR50192
50190,15342
50172,18284
50171,16941
50169,RR50169
50168,14843
50167,RR50167
50165,14798
50163,14763
50162,14725
50161,14721
50160,14610
50159,13930
50157,13627
50156,2419
50155,13589
50154,13554
50153,13404
50152,RR50152
50151,13256
50150,13155
50149,RR50149
50147,RR50147
50146,RR50146
50145,13015
50144,RR50144
50143,12964
50141,RR50141
50139,RR50139
50137,RR50137
50136,12799
50135,12781
50134,105518
50133,12645
50131,12628
50111,RR50111
50108,12599
50107,12561
50106,12521
50105,12496
50104,12367
50103,12302
50102,RR50102
50101,12212
50100,12176
50099,12121
50098,RR50098
50097,11844
50096,RR50096
50094,105580
50093,105610
50092,11758
50091,11570
50090,RR50090
50089,105624
50087,RR50087
50086,11504
50085,11067
50084,11039
50083,11023
50082,10885
50081,RR50081
50080,10822
50079,10767
50077,10643
50076,8945
50075,8719
50074,8718
50073,8538
50072,8495
50071,8409
50070,8401
50069,8096
50068,8087
50066,8069
50065,8040
50062,8038
50060,8016
50059,8008
50058,7817
50057,7804
50055,7735
50053,7690
50052,7295
50046,11580
50043,7192
50042,738-0023-14-19
50041,7180
50040,
50039,7140
50038,7045
50037,6819
50036,6279
50035,RR50035
50034,6503
50033,6463
50032,6412
50031,RR50031
50030,6155
50029,6053
50028,RR50028
50027,6017
50026,5897
50025,5717
50024,5585
50023,5577
50022,RR50022
50021,5551
50020,5467
50019,
50018,RR50018
50017,5290
50016,5275
50015,5272
50014,5123
50013,738-0023-14-19
50012,
50011,4864
50010,4776
49983,738-0023-14-19
49982,
49978,4103
49976,4088
49975,3893
49974,
49973,738-0023-14-19
49972,
49971,2689
49969,2592
49968,2572
49967,338
49966,1836
49960,1693
49959,1640
49954,
49948,4678
49947,3133
49946,4606
49945,4521
49944,4436
49943,4339
49942,4320
49941,4200
49940,4187
49939,4168
49938,4148
49937,
49936,
49935,11043
49934,
49933,UA49933
49932,
49931,
49912,738-0023-14-19
49911,
49903,RR49903
49899,738-0023-14-19
49898,
49879,105557
49864,738-0023-14-19
49863,
49860,738-0023-14-19
49859,
49856,2708
49855,
49854,14449
49853,
49850,
49839,
49838,
49837,1730
49834,16502
49796,738-0023-14-19
49794,12367
49770,7213
49769,2065
49768,10606
49767,17306
49766,4721
49761,738-0023-14-19
49760,
49727,106776
49726,RR49726
49724,RR49724
49723,3133
49721,RR49721
49718,RR49718
49716,RR49716
49715,RR49715
49714,RR49714
49713,RR49713
49712,
49711,
49694,1133
49690,335
49684,
49682,
49681,
49678,364
49677,RR49677
49676,2625
49675,RR49675
49674,RR49674
49673,13210
49672,RR49672
49671,RR49671
49670,RR49670
49651,
49650,
49637,RR49637
49634,22
49633,1622
49632,1507
49631,RR49631
49628,2666
49627,1497
49626,433
49625,399
49624,394
49623,RR49623
49622,8035
49621,364
49620,RR49620
49619,100229
49618,338
49617,8035
49616,332
49615,324
49614,312
49613,7944
49612,311
49611,RR49611
49610,7944
49592,304
49591,297
49589,RR49589
49588,RR49588
49587,RR49587
49586,RR49586
49585,RR49585
49584,RR49584
49583,RR49583
49582,RR49582
49581,RR49581
49580,1808
49579,RR49579
49578,RR49578
49577,
49569,
49568,288
49567,281
49566,
49565,1902
49564,242
49563,RR49563
49562,RR49562
49561,233
49560,197
49559,RR49559
49558,192
49556,146
49554,RR49554
49553,137
49549,RR49549
49546,133
49543,
49542,120
49540,118
49538,364
49537,101
49536,
49533,
49532,82
49531,
49530,
49513,96
49512,100229
49511,80
49510,73
49492,7140
49491,107605
49490,106814
49489,30
49488,39
49487,23
49469,106666
49468,106262
49467,105719
49466,105410
49465,105083
49464,105082
49463,1240
49462,104869
49461,104777
49460,103704
49459,1306
49458,18352
49456,17756
49455,17680
49454,16034
49453,7613
49452,15894
49451,15335
49450,15087
49449,18169
49448,14800
49447,14590
49446,14483
49445,14480
49444,18
49443,13812
49440,12977
49439,12811
49438,12601
49437,11478
49436,9079
49435,8419
49434,8147
49433,8044
49432,7726
49431,7613
49430,7378
49418,6764
49417,6757
49414,6725
49412,6540
49411,6249
49410,7097
49409,6968
49408,100138
49407,6858
49402,6739
49401,7097
49400,6248
49397,3008
49396,UA49396
49395,UA49395
49394,6168
49393,6167
49392,5907
49391,5809
49387,7391
49385,263
49384,108148
49383,RR49383
49382,RR49382
49381,RR49381
49380,30
49379,
49378,5353
49377,
49376,105017
49375,
49374,
49373,
49372,
49371,
49370,
49346,30
49345,3678
49344,5556
49343,5553
49342,5353
49341,5352
49340,5346
49339,4751
49338,4750
49337,3904
49336,11478
49335,3821
49334,3439
49333,2408
49332,2399
49331,108072
49330,1608
49297,RR49297
49294,82
49292,142
49291,
49289,1505
49288,3890
49287,1501
49286,106970
49285,
49284,3678
49283,11478
49282,
49281,263
49280,1307
49279,RR49279
49255,5323
49251,100024
49250,UA49250
49247,105004
49192,
49189,RR49189
49188,17752
49187,
49186,
49185,
49146,
49145,
49144,
49134,1578
49132,376
49120,
49112,
49111,
49110,
49061,
49058,
49056,
49055,
49054,
49052,
49051,
49050,
49049,
49048,
49047,
49046,
49045,
49027,188
49026,15289
49025,7894
49024,RR49024
49023,RR49023
49022,4750
49020,8415
49019,8419
49018,3360
49017,RR49017
49016,RR49016
49015,
49014,13756
49013,13756
49012,18
49011,7772
49010,7773
48953,445
48947,11817
48946,27
48945,27
48944,5543
48943,RR48943
48941,UA48941
48939,4970
48938,2205
48936,106568
48935,7045
48934,RR48934
48927,1701
48924,39
48922,425
48911,106379
48910,16459
48866,
48864,
48862,
48860,
48859,103970
48851,RR48851
48850,2753
48817,7772
48806,
48803,1543
48799,106578
48798,1386
48796,1386
48795,12214
48790,351
48787,108387
48785,6898
48781,6898
48778,UA25546
48773,8426
48772,8426
48771,108389
48752,1668
48751,153
48750,2338
48744,3455
48730,1668
48635,17054
48613,7097
48612,6047
48611,3898
48550,HW48550
48541,104970
48533,424
48512,1167
48511,5804
48510,
48490,
48452,105748
48451,3900
48450,17382
48433,120
48432,4970
48429,RR48429
48415,5803
48414,
48410,
48385,RR48385
48384,105260
48383,7311
48382,RR48382
48381,105656
48380,100138
48374,105331
48372,5240
48371,HW48371
48370,10836
48357,15612
48356,10724
48355,6248
48354,
48352,11570
48351,6901
48350,
48333,
48332,7779
48331,425
48330,4680
48297,376
48296,1214
48294,261
48293,4122
48290,
48281,107461
48279,3478
48271,
48270,
48252,3403
48250,107461
48236,445
48235,3149
48234,UA48234
48232,106377
48206,1133
48205,14012
48199,15162
48197,UA48197
48190,
48180,UA48180
48179,15924
48178,3028
48177,18039
48176,1073
48175,
48174,5275
48170,14122
48167,3008
48165,17945
48157,
48155,105854
48154,
48153,
48152,18352
48151,
48150,
48149,
48148,
48135,
48131,
48130,
48101,4125
48100,5335
48098,2001
48096,5320
48095,IPMUA48095
48094,5151
48093,16522
48091,
48090,
48055,
48054,22
48053,PPO108740
48052,1902
48051,11660
48031,395
48029,6267
48025,6552
48023,16523
48020,2762
48018,6114
48017,395
48015,76
48011,17945
48010,2689
48009,HW48009
48008,15278
48007,395
48000,395
47999,395
47998,UA47998
47997,2001
47996,
47995,1742
47994,
47993,
47992,
47991,
47990,
47989,
47988,
47987,
47986,
47979,17006
47978,107109
47974,2119
47972,
47956,
47920,13693
47919,5936
47918,2761
47917,444
47903,3900
47895,12606
47894,
47893,
47871,
47868,UA47868
47867,UA47867
47866,UA47866
47865,UA47865
47864,UA47864
47863,
47860,UA47860
47857,UA47857
47856,
47855,17357
47854,
47842,11688
47838,18352
47837,1555
47836,105673
47829,
47826,190
47817,108432
47813,
47810,3133
47753,107628
47752,
47751,107104
47738,14843
47713,UA47713
47712,UA47712
47711,UA47711
47710,UA47710
47703,108432
47702,3034
47701,7399
47700,107156
47699,8887
47698,506
47694,108390
47693,108390
47692,
47691,
47688,RR47688
47685,2268
47683,5275
47682,UA47682
47679,UA47679
47677,5612
47676,189
47675,2190
47636,2592
47634,6712
47601,15278
47600,106262
47599,106262
47598,5431
47597,312
47596,433
47595,
47594,
47593,11883
47592,324
47591,1877
47583,1507
47581,8631
47577,107517
47571,3016
47535,105748
47534,UA47534
47533,22
47532,1784
47516,17063
47515,107170
47514,14529
47511,6698
47496,
47494,
47493,
47491,
47490,1272
47486,13509
47484,1157
47483,133
47482,UA47482
47481,15288
47480,10822
47479,5275
47478,106568
47477,8059
47475,PPO108740
47474,17761
47469,16688
47466,1511
47465,2747
47452,16929
47450,
47419,
47418,
47417,
47416,
47415,
47414,
47413,
47412,5151
47411,3080
47410,1272
47398,105656
47393,18
47374,5151
47373,8059
47372,6140
47371,415
47370,2662
47323,5151
47322,4069
47321,1742
47320,4133
47318,212
47314,15830
47313,1955
47311,80
47310,14480
47303,5112
47293,1640
47292,1555
47291,4436
47271,6099
47270,6099
47249,1954
47248,6099
47247,100138
47245,4320
47243,
47242,30
47241,
47240,
47239,16509
47238,16509
47237,16509
47236,101
47235,445
47233,1386
47232,5748
47231,2484
47230,6099
47228,14480
47212,105894
47209,4970
47208,5804
47207,1916
47206,1869
47205,1730
47204,1722
47203,1699
47202,1691
47199,14483
47198,18354
47197,
47195,
47194,
47193,
47192,
47191,
47189,1836
47187,
47186,1615
47185,1548
47182,12977
47180,
47179,6741
47178,
47153,5804
47137,
47132,2574
47130,17126
47125,254
47124,8310
47123,1935
47122,2119
47116,6139
47112,17283
47111,16665
47097,15585
47095,12630
47094,100229
47076,15584
47075,15086
47073,14300
47072,100229
47071,100229
47068,17262
47064,16673
47063,12600
47060,0425
47056,105663
47029,18167
47019,3172
47018,7139
47017,14480
47016,16509
47015,
47014,5112
47013,11023
46987,16245
46986,16101
46978,6968
46973,3339
46958,107443
46950,OZ46950
46931,16109
46930,5987
46917,6412
46916,5976
46915,4521
46907,16540
46901,4697
46900,HW46900
46891,2110
46882,96
46881,203
46871,5657
46860,11375
46843,16099
46842,15628
46841,
46840,15487
46839,114
46838,14816
46828,17309
46824,107173
46820,17285
46818,2717
46815,105809
46813,17197
46791,4125
46775,4088
46772,106613
46771,3133
46770,2122
46729,106877
46728,4806
46725,107465
46724,4697
46691,17196
46690,15901
46654,46654
46653,UA46653
46652,
46632,4606
46631,1472
46551,
46550,107484
46493,
46374,UA#46374
46363,338
46362,137
46361,1239
46360,15764
46358,265
46351,UA29661
46350,
46329,1452
46315,100200
46293,5350
46292,5350
46290,
46276,4475
46262,
46260,
46259,
46257,
46254,
46253,
46252,
46246,106789
46244,106789
46239,106676
46238,106492
46214,12768
46172,3016
46142,106674
46141,106502
46140,291
46139,171
46138,3647
46137,118
46136,106513
46135,11844
46134,73
46111,220
46110,46110
46099,
46098,UA25546
46096,311
46094,
46093,105809
46092,
46089,UA25546
46088,106511
46083,100072
46081,104901
46036,13236
46035,212
46034,13015
46003,2753
46002,
45997,16142
45996,106970
45995,105125
45994,192
45993,
45990,16540
45970,192
45946,14503
45945,12811
45944,12751
45943,8998
45942,8059
45941,4922
45932,2026
45924,5594
45923,5029
45922,2818
45921,1644
45920,1138
45919,UA45919
45918,106065
45911,106049
45903,UA45903
45898,16913
45892,105809
45891,
45833,18131
45814,8887
45813,5032
45812,104133
45811,1527
45810,
45807,17796
45803,UA45803
45796,4133
45757,106639
45756,HW25546
45754,5346
45753,
45752,107464
45751,15279
45750,
45715,103970
45714,107253
45713,6710
45710,6248
45702,
45701,4606
45676,15533
45672,104218
45648,HW 31553
45643,5375
45642,105619
45641,106056
45640,5521
45634,15884
45633,108461
45632,
45631,11217
45630,220
45624,1174
45603,HW#45603
45602,104847
45590,146
45582,7528
45572,197
45570,UA45570
45569,18194
45562,108114
45561,242
45537,104022
45536,5353
45314,
45311,107929
45293,UA45293
45289,17751
